UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var
4055,M18914,M,301.9,310.9,1456,43.6,45,0,0,0,0,0,0,301.86,310.88,1711.6,35.83,34.0,0.05163977795306335,0.07888106381393911,446.4355621039948,13.802338771221217,6.992058987782553,0.0026666666670416873,0.006222222228418734,199304.7111111098,190.5045555555564,48.88888888863078
4056,L51235,L,302.0,311.0,1865,22.7,48,0,0,0,0,0,0,301.88,310.89,1710.0,36.010000000000005,36.5,0.06324555320624065,0.08755950361266446,445.78918784555407,13.596196363525955,7.090682462043083,0.004000000000363417,0.007666666672896201,198727.9999999987,184.85655555555638,50.27777777752536
4057,L51236,L,301.9,310.9,1597,36.9,50,0,0,0,0,0,0,301.88,310.89,1727.6,35.08,38.9,0.06324555320624065,0.08755950361266446,436.48881874440673,13.131878091964728,7.20262297899389,0.004000000000363417,0.007666666672896201,190522.48888888754,172.44622222222316,51.87777777753082
4058,L51237,L,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,301.89,310.88,1731.6,34.34,41.2,0.07378647873968494,0.07888106381393911,433.8886697965002,12.647722675995468,7.360555534573192,0.005444444444801977,0.006222222228418734,188259.3777777764,159.96488888888993,54.17777777753604
4059,M18918,M,302.0,310.9,1456,47.2,54,0,0,0,0,0,0,301.9,310.87,1608.1,37.85,43.5,0.08164965809492568,0.06749485581671386,278.3520752172989,10.473485040276202,7.4124519859630755,0.0066666666670182635,0.004555555561718992,77479.8777777768,109.69388888888939,54.94444444420794
4060,L51239,L,301.9,310.8,1465,44.3,57,0,0,0,0,0,0,301.90999999999997,310.87,1604.1,38.160000000000004,45.9,0.07378647873960881,0.06749485581671386,280.27900781582133,10.628389655383694,7.519604008471018,0.005444444444790742,0.004555555561718992,78556.32222222125,112.96266666666712,56.5444444442134
4061,M18920,M,302.0,310.9,1352,55.5,59,0,0,0,0,0,0,301.93,310.88,1593.7,39.05,48.3,0.06749485577354108,0.06324555325235309,288.2024943989501,11.729284339255802,7.484057129050094,0.004555555555891112,0.004000000006196231,83060.67777777686,137.5761111111114,56.01111111088554
4062,L51241,L,301.9,310.8,1906,21.7,62,0,0,0,0,0,0,301.93999999999994,310.88,1646.0,36.58,50.8,0.05163977795263779,0.06324555325235309,293.1306117681237,12.57941881717031,7.465476095542297,0.002666666666997736,0.004000000006196231,85925.55555555444,158.2417777777785,55.733333333113464
4063,L51242,L,302.0,310.9,1446,44.0,64,0,0,0,0,0,0,301.95,310.89,1634.3,37.06,53.3,0.0527046276725658,0.05676462127462252,299.0860337019341,12.780471213709028,7.2579458373264005,0.002777777778103789,0.003222222228451328,89452.45555555448,163.3404444444451,52.67777777756362
4064,L51243,L,302.0,310.8,1948,19.7,66,0,0,0,0,0,0,301.96,310.88,1598.6,37.42,55.7,0.05163977795253934,0.0632455532523486,221.33343373491482,12.160116958501881,7.071853442408322,0.0026666666669875674,0.004000000006195662,48988.488888887936,147.86844444444503,50.01111111090243
4065,L51244,L,301.9,310.7,1480,47.1,68,0,0,0,0,0,0,301.96,310.86,1601.0,37.77,58.0,0.05163977795253934,0.08432740430750897,219.73974505208338,12.40564835512887,6.944222218651905,0.0026666666669875674,0.007111111117242082,48285.5555555546,153.90011111111164,48.22222222201879
4066,M18925,M,301.9,310.7,1511,37.6,70,0,0,0,0,0,0,301.95,310.83000000000004,1565.6,39.26,60.2,0.0527046276725658,0.08232726027150832,200.12285115786935,11.233996023974147,6.9089314176025,0.002777777778103789,0.006777777783812672,40049.155555554724,126.20266666666693,47.733333333134894
4067,M18926,M,301.9,310.7,1472,47.0,73,0,0,0,0,0,0,301.95,310.81,1553.1,40.269999999999996,62.5,0.0527046276725658,0.0875595036111865,201.84011824543836,11.450186800999267,6.964194138578187,0.002777777778103789,0.007666666672637382,40739.43333333254,131.10677777777784,48.49999999980678
4068,L51247,L,301.9,310.7,1429,51.0,76,0,0,0,0,0,0,301.93999999999994,310.78999999999996,1546.5,41.51,64.9,0.05163977795263779,0.08755950361081755,205.00528448473202,11.911381112196848,7.078135347661292,0.002666666666997736,0.00766666667257277,42027.1666666659,141.8809999999998,50.09999999981225
4069,L51248,L,301.9,310.7,1405,48.8,78,0,0,0,0,0,0,301.92999999999995,310.77,1541.4,41.67,67.3,0.04830458915744133,0.08232726027034099,208.11759496335858,12.00666944290176,7.0403598392755775,0.0023333333336691985,0.006777777783620465,43312.93333333258,144.16011111111087,49.56666666648444
4070,M18929,M,301.9,310.7,1405,47.9,80,0,0,0,0,0,0,301.92999999999995,310.76,1535.4,42.029999999999994,69.6,0.04830458915744133,0.08432740430561043,211.403878866967,12.147432284689256,7.058485830689561,0.0023333333336691985,0.007111111116921886,44691.599999999264,147.5601111111108,49.8222222220453
4071,L51250,L,302.0,310.7,1348,58.1,83,0,0,0,0,0,0,301.93,310.74,1535.0,42.29,72.0,0.04830458915744133,0.06992058991911805,211.79287575889205,12.490747686899189,7.133644852998887,0.0023333333336691985,0.004888888894637473,44856.222222221484,156.01877777777744,50.88888888871752
4072,L51251,L,301.9,310.6,1331,68.6,85,1,0,0,1,0,0,301.93,310.71999999999997,1477.5,46.98,74.3,0.04830458915744133,0.07888106381069775,174.68018395532476,12.70378771163234,7.2579458373297125,0.0023333333336691985,0.006222222227907369,30513.166666666097,161.38622222222088,52.6777777776117
4073,L51252,L,301.9,310.6,1610,33.4,87,0,0,0,0,0,0,301.91999999999996,310.69,1493.9,45.92,76.6,0.04216370213961253,0.05676462126902026,179.03845024649326,13.403051062268496,7.275529763060046,0.001777777778117966,0.0032222222278153073,32054.76666666604,179.64177777777664,52.93333333317256
4074,M18933,M,301.9,310.6,1412,46.5,89,0,0,0,0,0,0,301.90999999999997,310.66999999999996,1440.3,48.6,78.9,0.03162277660713017,0.048304589211227156,81.82915807406712,9.762740963024136,7.187179944554061,0.001000000000344459,0.0023333333388654027,6696.011111110665,95.31111111110943,51.65555555540012
4075,L51254,L,302.0,310.7,1453,42.7,92,0,0,0,0,0,0,301.91999999999996,310.67,1437.6,48.16,81.3,0.04216370213961253,0.048304589211227156,80.81281526534437,9.935480752222118,7.149980574943708,0.001777777778117966,0.0023333333388654027,6530.711111110675,98.71377777777619,51.12222222207235
4076,L51255,L,302.0,310.6,1583,38.9,94,0,0,0,0,0,0,301.92999999999995,310.65999999999997,1444.8,48.29,83.7,0.04830458915744133,0.05163977800270276,90.68357685441532,9.789387678047564,6.961002482071904,0.0023333333336691985,0.0026666666721684236,8223.511111110649,95.8321111111095,48.45555555541121
4077,M18936,M,302.0,310.6,1539,37.4,96,0,0,0,0,0,0,301.93999999999994,310.65,1451.5,47.33,86.0,0.051639777952647375,0.05270462772138583,95.27533200618304,10.382683232725041,6.831300510629555,0.0026666666669987256,0.002777777783249872,9077.388888888407,107.80011111110971,46.66666666652762
4078,L51257,L,302.0,310.5,1635,39.8,99,0,0,0,0,0,0,301.95,310.63,1472.1,46.21,88.3,0.052704627672586574,0.06749485581115781,110.86473239442893,10.545609934417627,6.961002482072664,0.0027777777781059785,0.004555555560968984,12290.98888888834,111.20988888888775,48.455555555421796
4079,H33492,H,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,301.96999999999997,310.63,1461.0,47.57,90.6,0.0674948557734305,0.06749485581115781,123.19992784990465,11.727465388754853,6.979334575085412,0.0045555555558761856,0.004555555560968984,15178.222222221711,137.533444444443,48.71111111098267
4080,L51259,L,302.0,310.5,1978,22.0,106,0,0,0,0,0,0,301.97999999999996,310.61,1518.3,44.980000000000004,93.2,0.06324555320586567,0.0737864787735558,202.18915785856285,14.23780569860083,7.420691791642087,0.004000000000315984,0.0054444444498004015,40880.45555555484,202.71511111111028,55.066666666544236
4081,L51260,L,302.0,310.4,1357,58.0,108,1,0,1,0,0,0,301.97999999999996,310.58,1519.2,44.97,95.7,0.06324555320586567,0.09189365837594107,201.36522926154566,14.227598376238863,7.803845206043194,0.004000000000315984,0.008444444449714164,40547.95555555484,202.42455555555472,60.899999999883335
4082,L51261,L,302.0,310.4,1336,58.2,110,1,0,1,0,0,0,301.98999999999995,310.56,1519.7,43.93,98.2,0.05676462122249658,0.10749677000155641,200.85154827494793,12.594800514498013,7.99722173979468,0.0032222222225335093,0.011555555560767518,40341.344444443734,158.62899999999942,63.95555555544465
4083,L51262,L,302.0,310.4,1568,39.2,112,0,0,0,0,0,0,302.0,310.54,1515.5,44.510000000000005,100.7,0.04714045208235449,0.11737877909968612,199.18570341378353,12.182815766480228,8.014570065401399,0.00222222222252876,0.013777777782932911,39674.94444444374,148.42099999999925,64.23333333322819
4084,M18943,M,302.0,310.4,1567,36.4,114,0,0,0,0,0,0,302.01,310.52000000000004,1531.0,43.5,103.2,0.03162277660644468,0.12292725945130463,196.2458775221627,12.415939576027062,7.857056276572921,0.0010000000003011046,0.015111111116208362,38512.444444443674,154.15555555555505,61.73333333323394
4085,L51264,L,302.0,310.4,1611,35.6,117,0,0,0,0,0,0,302.01,310.48999999999995,1546.8,42.79,105.7,0.03162277660644468,0.11005049348422054,195.62765085175698,12.667232443504677,7.874713398658866,0.0010000000003011046,0.012111111116120468,38270.17777777694,160.45877777777747,62.01111111101747
4086,H33499,H,302.0,310.5,1841,23.6,119,0,0,0,0,0,0,302.01,310.47999999999996,1572.6,41.260000000000005,108.2,0.03162277660644468,0.10327955592296766,216.79954899501863,14.039009145156143,7.714344503003688,0.0010000000003011046,0.010666666671645402,47002.04444444348,197.0937777777778,59.51111111102322
4087,L51266,L,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,302.01,310.46999999999997,1575.4,41.13,111.0,0.03162277660644468,0.09486832983112994,216.49798562059834,14.084668575756014,7.874007874006639,0.0010000000003011046,0.00900000000494806,46871.377777776805,198.37788888888895,61.99999999991855
4088,L51267,L,301.9,310.4,1376,54.9,126,1,0,1,0,0,0,302.0,310.46,1549.5,42.64,113.7,0.04714045208235449,0.0966091783333855,223.94009615668608,14.721277118511143,7.930952023554599,0.00222222222252876,0.009333333338251882,50149.16666666581,216.71599999999972,62.89999999992478
4089,L51268,L,301.9,310.5,1477,42.4,128,0,0,0,0,0,0,301.98,310.43999999999994,1567.8,40.64,116.4,0.04216370213933957,0.05163977799648958,207.6240191628425,12.995913887748639,7.720103626243043,0.0017777777780949484,0.00266666667152673,43107.73333333239,168.89377777777793,59.59999999993098
4090,M18949,M,301.9,310.5,1590,40.3,130,0,0,0,0,0,0,301.96999999999997,310.43999999999994,1529.0,42.47,118.8,0.048304589157308335,0.05163977799648958,150.9760834628353,11.250782688822627,7.8570562765752054,0.00233333333365635,0.00266666667152673,22793.77777777701,126.58011111111088,61.73333333326983
4091,L51270,L,302.0,310.5,2197,15.8,133,0,0,0,0,0,0,301.96999999999997,310.45,1613.0,38.25,121.3,0.048304589157308335,0.052704627715855164,247.48153690954393,12.610599598045404,8.014570065404357,0.00233333333365635,0.0027777777826668883,61247.11111110996,159.02722222222292,64.2333333332756
4092,M18951,M,302.0,310.4,1595,32.9,135,0,0,0,0,0,0,301.96999999999997,310.45,1638.9,35.720000000000006,123.8,0.048304589157308335,0.052704627715855164,228.06210167895267,10.529619598489308,7.9972217397983645,0.00233333333365635,0.0027777777826668883,52012.32222222095,110.87288888889013,63.95555555550358
4093,H33506,H,302.0,310.5,1812,24.4,138,0,0,0,0,0,0,301.96999999999997,310.46,1663.3,34.239999999999995,126.4,0.048304589157308335,0.051639777997051585,232.64042354385722,11.015060397272324,7.961016127212144,0.00233333333365635,0.002666666671584773,54121.56666666528,121.33155555555712,63.377777777731836
4094,M18953,M,302.0,310.5,1573,32.1,143,0,0,0,0,0,0,301.96999999999997,310.46999999999997,1663.9,33.81,129.3,0.048304589157308335,0.04830458920516945,232.37204364265784,11.00529670456718,8.219894565420377,0.00233333333365635,0.002333333338280173,53996.76666666529,121.1165555555572,67.56666666662744
4095,L51274,L,302.0,310.5,1651,30.9,146,0,0,0,0,0,0,301.96999999999997,310.48,1667.9,33.339999999999996,132.2,0.048304589157308335,0.04216370219457581,231.70357020219402,11.020707781263495,8.508818954471145,0.00233333333365635,0.0017777777827528772,53686.54444444305,121.45600000000175,72.39999999996745
4096,H33509,H,302.0,310.5,1459,43.2,148,0,0,0,0,0,0,301.96999999999997,310.48,1629.7,35.3,135.1,0.048304589157308335,0.04216370219457581,231.48364473063006,10.837383858150003,8.451824260673398,0.00233333333365635,0.0017777777827528772,53584.67777777656,117.44888888889025,71.43333333330743
4097,L51276,L,301.9,310.4,1370,51.7,153,1,0,1,0,0,0,301.96,310.47,1610.0,36.86,138.0,0.05163977795261184,0.04830458920516945,245.37816619341527,12.023236761464165,9.165151389910633,0.0026666666669950562,0.002333333338280173,60210.44444444332,144.5582222222233,83.99999999998082
4098,L51277,L,301.9,310.4,1518,34.1,155,0,0,0,0,0,0,301.96,310.46999999999997,1624.2,34.78,140.9,0.05163977795261184,0.04830458920516945,234.1854915327661,10.21945856360966,9.52715417460294,0.0026666666669950562,0.002333333338280173,54842.84444444326,104.4373333333348,90.7666666666542
4099,L51278,L,302.0,310.3,1648,29.6,157,0,0,0,0,0,0,301.96999999999997,310.45,1641.3,33.5,143.8,0.048304589157308335,0.07071067815322042,228.414851628442,9.957241920666002,9.577751997902618,0.00233333333365635,0.005000000004888324,52173.34444444317,99.14666666666837,91.7333333333276
4100,L51279,L,302.0,310.4,1464,47.2,159,0,0,0,0,0,0,301.98,310.44,1628.7,34.190000000000005,146.7,0.04216370213933957,0.06992058991275864,234.94115102391757,10.692723382437933,9.322016949137184,0.0017777777780949484,0.004888888893748165,55197.34444444324,114.3343333333349,86.90000000000094
4101,L51280,L,302.0,310.4,1895,23.2,161,0,0,0,0,0,0,301.98,310.43,1598.5,34.93,149.5,0.04216370213933957,0.0674948558068371,161.79771321004185,9.464090024931158,8.947377020980115,0.0017777777780949484,0.004555555560385732,26178.499999998952,89.56900000000144,80.05555555556299
4102,L51281,L,301.9,310.4,1884,23.4,163,0,0,0,0,0,0,301.97,310.42999999999995,1627.4,33.98,152.3,0.048304589157308335,0.0674948558068371,185.21830963007147,10.142955957488782,8.260347046786066,0.00233333333365635,0.004555555560385732,34305.82222222103,102.87955555555718,68.23333333334728
4103,L51282,L,302.0,310.4,1450,46.6,165,0,0,0,0,0,0,301.96999999999997,310.41999999999996,1591.2,36.2,155.0,0.048304589157308335,0.06324555324132751,180.44438970989586,10.24217858769429,7.438637868141825,0.00233333333365635,0.004000000004801593,32560.17777777677,104.90222222222341,55.33333333335356
4104,L51283,L,302.0,310.4,1448,43.4,167,0,0,0,0,0,0,301.96999999999997,310.40999999999997,1578.7,37.33,157.4,0.048304589157308335,0.056764621261796336,186.08662857210453,10.362223056210846,6.99523647444167,0.00233333333365635,0.0032222222269951807,34628.23333333239,107.37566666666764,48.93333333335912
4105,L51284,L,302.1,310.5,1389,49.6,169,0,0,0,0,0,0,301.97999999999996,310.40999999999997,1552.5,39.2,159.7,0.06324555320588464,0.056764621261796336,193.08849439224974,10.752880750963673,6.600505031184951,0.004000000000318384,0.0032222222269951807,37283.16666666586,115.62444444444506,43.56666666669785
4106,L51285,L,302.0,310.6,1583,35.2,171,0,0,0,0,0,0,301.98,310.41999999999996,1564.9,38.4,162.0,0.06324555320588464,0.07888106380510489,190.3794164877636,10.719763678987242,6.05530070819801,0.004000000000318384,0.006222222227025029,36244.32222222135,114.9133333333341,36.66666666670333
4107,L51286,L,301.9,310.5,1425,51.1,173,0,0,0,0,0,0,301.98,310.42999999999995,1570.4,38.34,164.0,0.06324555320588464,0.08232726026419905,184.8369852359376,10.638420935458456,6.055300708198406,0.004000000000318384,0.006777777782609168,34164.71111111021,113.17600000000077,36.66666666670812
4108,L51287,L,302.0,310.5,1809,27.1,175,0,0,0,0,0,0,301.99,310.44,1599.5,37.64,166.0,0.05676462122250715,0.08432740429997007,198.1016854491065,11.165641744009005,6.055300708198802,0.0032222222225347093,0.007111111115970611,39244.27777777673,124.67155555555645,36.666666666712906
4109,L51288,L,301.9,310.5,1892,21.8,177,0,0,0,0,0,0,301.98,310.46,1623.9,36.86,168.0,0.06324555320588464,0.06992058991316281,218.69534872866953,12.028780302073715,6.055300708199197,0.004000000000318384,0.004888888893804686,47827.65555555438,144.69155555555662,36.666666666717695
4110,M18969,M,301.9,310.6,1475,47.8,179,0,0,0,0,0,0,301.96999999999997,310.47999999999996,1625.0,36.92,170.0,0.06749485577345718,0.07888106380617484,217.82765868660414,12.08744068122873,6.055300708199591,0.004555555555879786,0.006222222227193827,47448.888888887705,146.10622222222324,36.66666666672248
4111,L51290,L,302.0,310.6,1361,46.7,182,0,0,0,0,0,0,301.96999999999997,310.5,1571.6,39.269999999999996,172.1,0.06749485577345718,0.08164965812355524,209.58169979482457,11.38781512553369,6.226288353965588,0.004555555555879786,0.006666666671693449,43924.488888887965,129.6823333333339,38.76666666672751
4112,M18971,M,302.0,310.6,1563,41.0,184,0,0,0,0,0,0,301.97999999999996,310.52000000000004,1539.5,41.03,174.2,0.06324555320588464,0.07888106380688024,178.72900032047062,9.929199363493526,6.356099432833469,0.004000000000318384,0.0062222222273051134,31944.05555555479,98.58900000000023,40.400000000065944
4113,H33526,H,301.9,310.5,1472,39.7,187,0,0,0,0,0,0,301.96999999999997,310.53000000000003,1541.7,40.339999999999996,176.4,0.06749485577345718,0.06749485580891196,177.63698939128423,9.737008438598258,6.61983551323547,0.004555555555879786,0.004555555560665816,31554.899999999227,94.80933333333368,43.822222222293526
4114,L51293,L,302.0,310.6,1325,55.3,192,0,0,0,0,0,0,301.96999999999997,310.55,1529.4,41.53,178.9,0.06749485577345718,0.05270462771849329,188.75628024871813,10.819534802075987,7.355270219378583,0.004555555555879786,0.0027777777829449714,35628.93333333262,117.06233333333346,54.100000000077465
4115,L51294,L,302.0,310.6,1358,53.1,194,0,0,0,0,0,0,301.96,310.56,1526.3,41.88,181.4,0.05163977795262142,0.05163977799974411,191.55216869911087,11.160824342314507,7.8485667481447585,0.002666666666996045,0.002666666671862856,36692.233333332624,124.56400000000005,61.60000000008358
4116,H33529,H,302.0,310.6,1346,54.7,196,0,0,0,0,0,0,301.96,310.56000000000006,1502.6,43.83,183.9,0.05163977795262142,0.05163977799974411,198.30010926202925,11.560377733159632,8.143845665428094,0.002666666666996045,0.002666666671862856,39322.93333333274,133.64233333333303,66.32222222231195
4117,M18976,M,302.0,310.5,1381,58.4,201,0,0,0,0,0,0,301.96999999999997,310.56000000000006,1498.2,44.56,186.7,0.04830458915730833,0.05163977799974411,200.6870421549142,12.278635465266017,8.769264507363006,0.002333333333656349,0.002666666671862856,40275.28888888831,150.76488888888844,76.90000000009655
4118,L51297,L,301.9,310.5,1340,55.7,204,1,0,0,0,1,0,301.96,310.56000000000006,1451.3,47.42,189.6,0.051639777952611834,0.05163977799974411,172.8557844627187,11.02691656306911,9.252026804981904,0.0026666666669950554,0.002666666671862856,29879.122222221864,121.59288888888786,85.60000000010365
4119,L51298,L,302.0,310.6,1366,47.7,206,0,0,0,0,0,0,301.96999999999997,310.57000000000005,1398.7,50.010000000000005,192.5,0.04830458915730833,0.048304589208047886,77.67746706020198,6.420012114907103,9.407443861119283,0.002333333333656349,0.002333333338558256,6033.788888888764,41.21655555555398,88.5000000001109
4120,L51299,L,302.1,310.7,1325,45.1,208,1,0,1,0,0,0,301.99,310.58000000000004,1383.7,49.74,195.4,0.056764621222507146,0.0632455532448946,75.76579409968261,6.578111853378144,9.25202680498269,0.0032222222225347084,0.004000000005252797,5740.455555555499,43.27155555555404,85.60000000011819
4121,M18980,M,302.1,310.7,1376,46.3,210,1,0,1,0,0,0,302.0,310.59,1385.2,49.7,198.2,0.0666666666689748,0.0737864787730462,75.41411597896527,6.599831647684376,8.978987817251308,0.004444444444752196,0.005444444449725198,5687.288888888826,43.55777777777627,80.62222222234742
4122,M18981,M,302.1,310.7,1364,47.8,213,1,0,1,0,0,0,302.01000000000005,310.6,1365.3,50.38,201.1,0.07378647873931901,0.08164965812528217,42.24544682895198,5.919046469754183,8.556349169549103,0.005444444444747977,0.006666666671975457,1784.6777777778088,35.03511111110945,73.21111111124361
4123,L51302,L,302.2,310.6,1462,43.6,0,0,0,0,0,0,0,302.04,310.61,1364.3,50.77,182.4,0.08432740427286696,0.07378647877343049,39.46601913883262,5.224950823798188,64.46739055091753,0.007111111111399541,0.0054444444497819084,1557.5666666667028,27.300111111109363,4156.04444444453
4124,M18983,M,302.1,310.6,1517,38.9,2,0,0,0,0,0,0,302.05,310.61,1383.5,49.13,163.4,0.08498365856155403,0.07378647877343049,59.72576216898873,6.138955756297351,85.79458672382046,0.007222222222506795,0.0054444444497819084,3567.166666666605,37.68677777777638,7360.711111111149
4125,L51304,L,302.1,310.6,1385,53.6,5,0,0,0,0,0,0,302.06,310.61,1386.2,49.18,144.5,0.0843274042728209,0.07378647877343049,59.05139004855509,6.176802480967598,98.22225364504268,0.007111111111391772,0.0054444444497819084,3487.0666666665916,38.152888888887475,9647.611111111102
4126,L51305,L,302.1,310.6,1439,40.0,7,0,0,0,0,0,0,302.07000000000005,310.61,1395.5,47.71,125.6,0.0823272602365404,0.07378647877343049,59.33941916354211,6.4598675597018085,105.1508968630846,0.006777777778055045,0.0054444444497819084,3521.1666666665487,41.7298888888878,11056.711111111053
4127,M18986,M,302.0,310.6,1623,34.3,9,0,0,0,0,0,0,302.07000000000005,310.62,1419.7,45.3,106.4,0.0823272602365404,0.0632455532457902,92.72426267643577,6.523802572119995,107.3594171204573,0.006777777778055045,0.004000000005366084,8597.78888888866,42.559999999999455,11526.044444444338
4128,H33541,H,302.0,310.6,1438,43.2,12,0,0,0,0,0,0,302.08000000000004,310.63,1429.5,44.05,87.2,0.06324555320552273,0.048304589209806945,88.4448981004542,5.412588208159829,105.11031242355634,0.0040000000002726075,0.0023333333387281973,7822.499999999725,29.29611111111083,11048.177777777622
4129,L51308,L,301.9,310.4,1708,24.8,17,0,0,0,0,0,0,302.07,310.61,1463.7,41.760000000000005,68.3,0.0823272602365404,0.08755950360759222,121.21427308695773,7.947494364053798,98.13601672055768,0.006777777778055045,0.007666666672007955,14692.899999999565,63.16266666666687,9630.677777777577
4130,M18989,M,301.8,310.3,1666,32.7,19,0,0,0,0,0,0,302.04,310.57000000000005,1497.8,40.519999999999996,49.4,0.11737877907894523,0.1251665557243463,125.74029673188159,8.326770749282797,85.64682000972091,0.013777777778063828,0.015666666671895885,15810.622222221631,69.33511111111159,7335.377777777529
4131,L51310,L,301.9,310.4,1286,62.8,22,1,0,1,0,0,0,302.02000000000004,310.53999999999996,1488.8,42.17,30.6,0.12292725943175783,0.12649110642708272,138.04572511389722,10.851425917566988,64.50012919883471,0.015111111111402694,0.016000000005147567,19056.62222222167,117.75344444444454,4160.266666666371
4132,L51311,L,301.9,310.3,1485,46.3,24,0,0,0,0,0,0,302.0,310.5,1500.9,42.019999999999996,11.7,0.12472191289365331,0.13333333335223266,131.01522388214389,10.775053493035564,8.459708426791275,0.015555555555852042,0.0177777777828176,17164.988888888285,116.1017777777779,71.5666666663233
4133,M18992,M,301.8,310.3,1409,52.5,26,0,0,0,0,0,0,301.96,310.47,1495.6,42.91,14.3,0.11737877907904076,0.14181364925870585,133.8059955474487,11.275977415136419,8.459708426791662,0.013777777778086257,0.020111111116071244,17904.044444443865,127.14766666666658,71.56666666632985
4134,L51313,L,301.8,310.3,1765,27.3,29,0,0,0,0,0,0,301.93,310.44,1520.4,41.75,17.0,0.11595018087421323,0.1429840706139202,158.85157292964251,12.285786729206873,8.4063468085927,0.013444444444762763,0.020444444449326523,25233.822222221537,150.9405555555557,70.66666666633665
4135,L51314,L,301.8,310.3,1688,28.8,31,0,0,0,0,0,0,301.9,310.40999999999997,1550.7,39.269999999999996,19.6,0.10540925534051036,0.1370320319581646,159.0527864857704,12.130040762045672,8.302610031370248,0.011111111111440912,0.01877777778258344,25297.788888888073,147.13788888888953,68.93333333300987
4136,M18995,M,301.7,310.3,1787,26.7,33,0,0,0,0,0,0,301.86,310.38,1585.5,37.94,22.2,0.09660917830973441,0.12292725944981445,169.61737987468914,12.754188854385617,7.983315935938926,0.009333333333682059,0.015111111115841994,28770.055555554598,162.6693333333343,63.733333333016404
4137,L51316,L,301.7,310.1,1487,48.0,36,0,0,0,0,0,0,301.83,310.33000000000004,1571.9,39.31,24.9,0.09486832980697914,0.12516655572186536,171.71581820619008,13.052070929762685,7.578478299304101,0.009000000000365766,0.015666666671274823,29486.32222222132,170.35655555555618,57.43333333302318
4138,L51317,L,301.7,310.1,1384,50.5,38,0,0,0,0,0,0,301.8,310.28000000000003,1566.5,40.04,27.5,0.08164965809512685,0.10327955592056605,177.15733747779495,13.490589312554158,7.106335201754585,0.006666666667051113,0.010666666671149329,31384.722222221335,181.99600000000046,50.49999999969638
4139,L51318,L,301.7,310.2,1311,57.4,40,1,0,1,0,0,0,301.78000000000003,310.26000000000005,1526.8,43.3,29.8,0.0788810637771895,0.09660917833088192,186.17781225961662,13.336666250104123,7.0521864221697586,0.006222222222621036,0.009333333337768144,34662.17777777705,177.8666666666664,49.733333333035496
4140,H33553,H,301.7,310.2,1620,30.8,42,0,0,0,0,0,0,301.77,310.25,1522.2,43.11,32.1,0.08232726023732137,0.09718253160344743,182.89572013703255,13.516775585257824,6.887186169477436,0.006777777778183637,0.009444444448855059,33450.844444443734,182.703222222222,47.43333333304128
4141,L51320,L,301.7,310.2,1331,61.2,47,1,0,1,0,0,0,301.75,310.23,1526.7,42.95,34.6,0.07071067812163485,0.08232726026136038,176.89359639185278,13.264928696880853,7.336363010507076,0.00500000000042145,0.006777777782141768,31291.344444443712,175.95833333333317,53.822222221936435
4142,H33555,H,301.7,310.1,1462,38.3,49,0,0,0,0,0,0,301.73,310.21000000000004,1524.4,42.15,37.1,0.04830458915848705,0.08755950360173809,177.64396352754872,13.281670744969468,7.578478299306123,0.0023333333337702245,0.007666666670982786,31557.377777777056,176.4027777777778,57.433333333053824
4143,L51322,L,301.7,310.1,1424,50.2,54,0,0,0,0,0,0,301.71999999999997,310.19,1525.9,41.92,39.9,0.042163702140839004,0.08755950360147155,176.62166093407225,13.101212836137648,8.171087238941597,0.0017777777782213918,0.00766666667093611,31195.211111110384,171.64177777777786,66.7666666663942
4144,L51323,L,301.7,310.1,1500,39.6,56,0,0,0,0,0,0,301.71,310.17,1499.4,43.15,42.6,0.03162277660880342,0.08232726026050008,155.36208603702883,12.116494725969398,8.617811013615984,0.001000000000450285,0.006777777782000114,24137.37777777715,146.80944444444424,74.26666666640097
4145,L51324,L,301.8,310.1,1738,28.0,58,0,0,0,0,0,0,301.71,310.15,1504.4,43.07,45.3,0.03162277660880342,0.07071067814817304,162.73577766838088,12.223933718552118,8.80719402911096,0.001000000000450285,0.005000000004174517,26482.93333333269,149.4245555555554,77.56666666640774
4146,M19005,M,301.8,310.3,1465,46.5,60,0,0,0,0,0,0,301.71999999999997,310.15,1472.2,45.05,48.0,0.042163702140839004,0.07071067814817304,128.95632335536249,10.798173713899724,8.755950357694733,0.0017777777782213918,0.005000000004174517,16629.733333332806,116.60055555555495,76.66666666641451
